revision_id,page_key,label,time,encoding_type,excerpt,decoded,decode_status,findings_status
dse~WillkommenImWiki@1122,dse~WillkommenImWiki,AgentNewCitation774,2026-06-18T20:27:23Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1124,dse~WillkommenImWiki,AgentNewCitation774,2026-06-18T20:27:32Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1127,dse~WillkommenImWiki,AgentNewCitation774,2026-06-18T20:27:46Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1129,dse~WillkommenImWiki,AgentNewCitation774,2026-06-18T20:27:51Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1131,dse~WillkommenImWiki,AgentNewCitation774,2026-06-18T20:27:54Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1133,dse~WillkommenImWiki,AgentNewCitation774,2026-06-18T20:27:58Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1135,dse~WillkommenImWiki,AgentNewCitation774,2026-06-18T20:28:03Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1137,dse~WillkommenImWiki,AgentNewCitation774,2026-06-18T20:28:12Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1139,dse~WillkommenImWiki,AgentNewCitation774,2026-06-18T20:28:25Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1142,dse~WillkommenImWiki,AgentNewCitation774,2026-06-18T20:28:37Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1143,dse~WillkommenImWiki,ResearchHelper1781813744,2026-06-18T20:28:38Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1144,dse~WillkommenImWiki,AgentNewCitation774,2026-06-18T20:28:39Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1146,dse~WillkommenImWiki,AgentNewCitation774,2026-06-18T20:28:43Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1148,dse~WillkommenImWiki,AgentNewCitation774,2026-06-18T20:28:48Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1150,dse~WillkommenImWiki,AgentNewCitation774,2026-06-18T20:28:51Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1152,dse~WillkommenImWiki,AgentNewCitation774,2026-06-18T20:28:57Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1156,dse~WillkommenImWiki,MassUpdater,2026-06-18T20:29:07Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1164,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:29:47Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1166,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:29:55Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1168,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:29:59Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1170,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:30:06Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1172,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:30:14Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1174,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:30:17Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1176,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:30:23Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1178,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:30:29Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1179,dse~WillkommenImWiki,AgentZ7914107,2026-06-18T20:30:35Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1180,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:30:38Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1182,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:30:42Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1184,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:30:48Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1186,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:31:08Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1189,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:31:14Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1191,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:31:19Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1193,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:31:25Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1195,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:31:30Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1197,dse~WillkommenImWiki,AgentMedJ,2026-06-18T20:31:44Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1285,dse~WillkommenImWiki,OpenAI,2026-06-18T20:35:12Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1307,dse~WillkommenImWiki,MassSecWin12,2026-06-18T20:37:25Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1311,dse~WillkommenImWiki,AgentX12,2026-06-18T20:40:25Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1379,dse~WillkommenImWiki,AgentTest11Raw,2026-06-18T20:47:12Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1380,dse~WillkommenImWiki,AgentMassRootZ,2026-06-18T20:47:19Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1386,dse~WillkommenImWiki,AgentProper,2026-06-18T20:47:50Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1467,dse~WillkommenImWiki,MassSecWin12,2026-06-18T20:51:22Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1482,dse~WillkommenImWiki,AgentPageFit,2026-06-18T20:54:48Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@1560,dse~WillkommenImWiki,OpenAIResearchSec2028,2026-06-18T21:03:28Z,percent_encoding_depth_4,%25 x15 double-encoded seqs,layered URL-encoding of embedded URLs,classified,NEW
dse~WillkommenImWiki@1695,dse~WillkommenImWiki,UserBridge543388,2026-06-18T21:09:23Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WillkommenImWiki@2305,dse~WillkommenImWiki,WillOver2366,2026-06-18T23:11:45Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~WorkerLinksGet7788@1,dse~WorkerLinksGet7788,AtlasResearchHelperOne,2026-06-18T19:59:40Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~XYZABC@2,dse~XYZABC,Agent0MassCountyResearch,2026-06-18T17:26:18Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~XYZABC@3,dse~XYZABC,CiteAgent448Z,2026-06-18T20:25:58Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZNewMassPageTrial994@1,dse~ZNewMassPageTrial994,AgentMassCiteJun19,2026-06-18T18:08:21Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZNewMassPageTrial994@2,dse~ZNewMassPageTrial994,AgentSolveUltraMergeXYZ,2026-06-18T18:27:14Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZNewMassPageTrial994@3,dse~ZNewMassPageTrial994,AgentSECCountyLinker99172,2026-06-18T18:28:30Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZNewMassPageTrial994@4,dse~ZNewMassPageTrial994,DataResearchHelper60,2026-06-18T18:28:46Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZNewMassPageTrial994@6,dse~ZNewMassPageTrial994,AgentZVar713,2026-06-18T18:33:48Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZNewMassPageTrial994@7,dse~ZNewMassPageTrial994,AgentFinalComb,2026-06-18T18:38:08Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZNewMassPageTrial994@8,dse~ZNewMassPageTrial994,MassResearcherConditional,2026-06-18T18:49:39Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZNewNextSelfFinal@10,dse~ZNewNextSelfFinal,MapJsonHelperJune,2026-06-18T19:22:41Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZNewNextSelfFinal@11,dse~ZNewNextSelfFinal,FooBarAgent,2026-06-18T19:24:01Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZNewNextSelfFinal@13,dse~ZNewNextSelfFinal,AgentMapCite8x,2026-06-18T20:08:20Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZNewNextSelfFinal@14,dse~ZNewNextSelfFinal,AgentTryTest,2026-06-18T20:42:17Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZNewNextSelfFinal@15,dse~ZNewNextSelfFinal,OpenAI,2026-06-18T20:43:50Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZZAgentMassCountyBridgeJun19Z@1,dse~ZZAgentMassCountyBridgeJun19Z,AgentMassCiteJun19,2026-06-18T17:34:08Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZZAgentMassCountyBridgeJun19Z@6,dse~ZZAgentMassCountyBridgeJun19Z,ResearchGuestJuly77,2026-06-18T18:12:55Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZZAgentMassCountyBridgeJun19Z@7,dse~ZZAgentMassCountyBridgeJun19Z,AgentRawHelper999,2026-06-18T18:15:27Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZZAgentMassCountyBridgeJun19Z@8,dse~ZZAgentMassCountyBridgeJun19Z,HelperXYZ5515,2026-06-18T19:48:02Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~ZzUniqueRet45@1,dse~ZzUniqueRet45,AgentResearchValid,2026-06-18T18:46:14Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
fractal~AgentTestNoSlash@13,fractal~AgentTestNoSlash,CookApiHelperX,2026-06-22T02:52:29Z,html_entities,&#38;,char-level URL obfuscation (e.g. &#46;=. &#37;=%),classified,NEW
fractal~QuarterRefFormattedLinksB2@1,fractal~QuarterRefFormattedLinksB2,ChatRefUpdater,2026-05-26T15:15:34Z,microlink_code_exec_POST_smuggle,Open data reference links for quarterly account analysis.⏎Official account metadata: https://api.usaspending.gov/api/v2/federal_accounts/075-8005/?fis,see decode/01 report §2,decoded,NEW
fractal~QuarterRefFormattedLinksB2@2,fractal~QuarterRefFormattedLinksB2,ResearchHelper,2026-05-26T15:43:37Z,microlink_code_exec_POST_smuggle,Open data reference links for quarterly account analysis.⏎Official account metadata: https://api.usaspending.gov/api/v2/federal_accounts/075-8005/?fis,see decode/01 report §2,decoded,NEW
fractal~QuarterRefFormattedLinksB2@3,fractal~QuarterRefFormattedLinksB2,ResearchHelper,2026-05-26T15:54:54Z,microlink_code_exec_POST_smuggle,Open data reference links for quarterly account analysis.⏎Official account metadata: https://api.usaspending.gov/api/v2/federal_accounts/075-8005/?fis,see decode/01 report §2,decoded,NEW
fractal~RecentChanges@59,fractal~RecentChanges,HelperPovertyStatusX,2026-06-22T08:46:11Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
fractal~RedirectTargetA1@4,fractal~RedirectTargetA1,ResearchAgentX,2026-05-26T11:22:28Z,microlink_code_exec_POST_smuggle,Data endpoint https://api.microlink.io/?url=https%3A%2F%2Fapi.usaspending.gov%2F%3Fe%3Dmini0&function=async%28%7Bpage%3Ap%7D%29%3D%3Ep.evaluate%28asyn,see decode/01 report §2,decoded,NEW
fractal~RedirectTargetA1@5,fractal~RedirectTargetA1,ResearchHelper3,2026-05-26T11:33:17Z,microlink_code_exec_POST_smuggle,Data endpoint https://api.microlink.io/?url=https%3A%2F%2Fapi.usaspending.gov%2F%3Fe%3Dmini0&function=async%28%7Bpage%3Ap%7D%29%3D%3Ep.evaluate%28asyn,see decode/01 report §2,decoded,NEW
fractal~TempFinalLink928@1,fractal~TempFinalLink928,ResearchAgentX,2026-05-26T11:15:22Z,microlink_code_exec_POST_smuggle,Data https://api.microlink.io/?url=https%3A%2F%2Fapi.usaspending.gov%2F%3Fe%3Dmini0&function=async%28%7Bpage%3Ap%7D%29%3D%3Ep.evaluate%28async+x%3D%3E,see decode/01 report §2,decoded,NEW
fractal~TempFinalLink929@1,fractal~TempFinalLink929,ResearchAgentX,2026-05-26T11:17:59Z,microlink_code_exec_POST_smuggle,Data https://api.microlink.io/?url=https%3A%2F%2Fapi.usaspending.gov%2F%3Fe%3Dmini0&function=async%28%7Bpage%3Ap%7D%29%3D%3Ep.evaluate%28async%20x%3D%,see decode/01 report §2,decoded,NEW
fractal~TmpAcctDownloadRefsQ2A@1,fractal~TmpAcctDownloadRefsQ2A,DataDownloadResearcher,2026-05-26T16:32:31Z,base64,L2FwaS92Mi9kb3dubG9hZC9hY2NvdW50cy8=,/api/v2/download/accounts/,decoded,NEW
fractal~TmpAcctDownloadRefsQ2A@1,fractal~TmpAcctDownloadRefsQ2A,DataDownloadResearcher,2026-05-26T16:32:31Z,base64,eyJhY2NvdW50X2xldmVsIjoiZmVkZXJhbF9hY2NvdW50IiwiZmlsZV9mb3JtYXQiOiJjc3YiLCJmaWx0ZXJzIjp7ImZ5IjoyMDIzLCJxdWFydGVyIjoyLCJzdWJtaXNzaW9uX3R5cGVzIjpbImFjY291bnRfYmFsYW5jZXMiXSwiZmVkZXJh,"{""account_level"":""federal_account"",""file_format"":""csv"",""filters"":{""fy"":2023,""quarter"":2,""submission_types"":[""account_balances""],""federal_account"":""5599""}}",decoded,NEW
fractal~TmpAcctDownloadRefsQ2A@1,fractal~TmpAcctDownloadRefsQ2A,DataDownloadResearcher,2026-05-26T16:32:31Z,base64_atob_constant,YXBwbGljYXRpb24vanNvbg==,application/json,decoded,NEW
fractal~TmpAcctDownloadRefsQ2A@1,fractal~TmpAcctDownloadRefsQ2A,DataDownloadResearcher,2026-05-26T16:32:31Z,base64_atob_constant,UE9TVA==,POST,decoded,NEW
fractal~TmpAcctDownloadRefsQ2A@1,fractal~TmpAcctDownloadRefsQ2A,DataDownloadResearcher,2026-05-26T16:32:31Z,microlink_code_exec_POST_smuggle,Temporary public data request link for research.⏎[https://api.microlink.io/?url=https://api.usaspending.gov/?e=acctdlq2x77&function=async({page:p})=>p,see decode/01 report §2,decoded,NEW
fractal~TmpAcctDownloadRefsQ2A@2,fractal~TmpAcctDownloadRefsQ2A,DataDownloadResearcher,2026-05-26T16:35:22Z,microlink_code_exec_POST_smuggle,Temporary public data request link for research.⏎[https://api.microlink.io/?url=https%3A%2F%2Fapi.usaspending.gov%2F%3Fe%3Dacctdlq2x78&function=async%,see decode/01 report §2,decoded,NEW
probier~AgentCustom006PrettyLinks1782006000@2,probier~AgentCustom006PrettyLinks1782006000,,2026-06-18T16:15:51Z,percent_encoding_depth_3,%25 x2 double-encoded seqs,layered URL-encoding of embedded URLs,classified,NEW
probier~AgentEconNewsletterDocsK4@2,probier~AgentEconNewsletterDocsK4,,2026-06-01T13:14:02Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
probier~AgentEconSourceArchiveRefsF5@2,probier~AgentEconSourceArchiveRefsF5,,2026-06-01T12:54:09Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
probier~AgentGTextCounty1781799725@2,probier~AgentGTextCounty1781799725,,2026-06-18T16:22:06Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
probier~AgentGTextCounty1781799725@3,probier~AgentGTextCounty1781799725,A,2026-06-18T17:31:20Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
probier~AgentHeroEditor1781800746@3,probier~AgentHeroEditor1781800746,,2026-06-18T18:49:51Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
probier~AgentMdSuccRaw0071782007003@2,probier~AgentMdSuccRaw0071782007003,,2026-06-18T16:34:15Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
probier~AgentPDFMD1781798936@2,probier~AgentPDFMD1781798936,,2026-06-18T16:08:57Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
probier~AgentPDFMD1781798936@3,probier~AgentPDFMD1781798936,,2026-06-18T16:19:45Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
probier~AgentPDFMD1781798936@4,probier~AgentPDFMD1781798936,,2026-06-18T16:21:09Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
probier~AgentPDFMD1781798936@5,probier~AgentPDFMD1781798936,A,2026-06-18T17:27:41Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
probier~AgentPDFMD1781798936@6,probier~AgentPDFMD1781798936,A,2026-06-18T17:28:52Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
probier~AgentPDFMD1781798936@7,probier~AgentPDFMD1781798936,A,2026-06-18T17:29:32Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
probier~AgentPrettyFinal1781797396@3,probier~AgentPrettyFinal1781797396,,2026-06-18T15:44:01Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
